location,year,date,chinook,chum,sockeye,coho
Lower Kalskag,1992,7/2/2014,27,19,6,0
Lower Kalskag,1992,7/3/2014,5,24,2,0
Lower Kalskag,1992,7/4/2014,4,14,0,0
Lower Kalskag,1992,7/5/2014,6,17,0,0
Lower Kalskag,1992,7/6/2014,0,19,0,0
Lower Kalskag,1992,7/9/2014,15,8,0,0
Lower Kalskag,1992,7/10/2014,10,42,2,0
Lower Kalskag,1992,7/11/2014,14,16,0,0
Lower Kalskag,1992,7/12/2014,6,13,0,0
Lower Kalskag,1992,7/14/2014,11,15,0,0
Lower Kalskag,1992,7/15/2014,9,19,0,0
Lower Kalskag,1992,7/16/2014,0,25,2,0
Lower Kalskag,1992,7/17/2014,8,10,0,0
Lower Kalskag,1992,7/18/2014,6,11,0,0
Lower Kalskag,1992,7/19/2014,10,20,0,0
Lower Kalskag,1992,7/20/2014,0,22,2,0
Lower Kalskag,1992,7/21/2014,8,11,0,0
Lower Kalskag,1992,7/22/2014,15,21,0,0
Lower Kalskag,1992,7/23/2014,11,9,0,0
Lower Kalskag,1992,7/24/2014,11,15,0,0
Lower Kalskag,1992,7/26/2014,13,20,0,0
Lower Kalskag,1992,7/28/2014,9,30,0,0
Lower Kalskag,1992,7/30/2014,12,15,0,0
Lower Kalskag,1993,4/30/2014,222,13,54,0
Lower Kalskag,1993,6/1/2014,13,0,0,0
Lower Kalskag,1993,6/2/2014,6,0,0,0
Lower Kalskag,1993,6/3/2014,39,1,0,0
Lower Kalskag,1993,6/4/2014,42,1,0,0
Lower Kalskag,1993,6/5/2014,17,0,0,0
Lower Kalskag,1993,6/6/2014,147,0,0,0
Lower Kalskag,1993,6/7/2014,23,0,0,0
Lower Kalskag,1993,6/8/2014,55,1,1,0
Lower Kalskag,1993,6/9/2014,51,1,0,0
Lower Kalskag,1993,6/10/2014,46,0,1,0
Lower Kalskag,1993,6/11/2014,36,2,1,0
Lower Kalskag,1993,6/12/2014,36,2,0,0
Lower Kalskag,1993,6/13/2014,24,0,1,0
Lower Kalskag,1993,6/14/2014,33,0,2,0
Lower Kalskag,1993,6/15/2014,71,101,52,0
Lower Kalskag,1993,6/16/2014,10,0,0,0
Lower Kalskag,1993,6/17/2014,49,13,9,0
Lower Kalskag,1993,6/18/2014,42,4,9,0
Lower Kalskag,1993,6/19/2014,20,2,8,0
Lower Kalskag,1993,6/20/2014,42,4,15,0
Lower Kalskag,1993,6/21/2014,22,3,22,0
Lower Kalskag,1993,6/22/2014,54,4,15,0
Lower Kalskag,1993,6/23/2014,8,3,4,0
Lower Kalskag,1993,6/24/2014,0,4,19,0
Lower Kalskag,1993,6/25/2014,0,0,17,0
Lower Kalskag,1993,6/26/2014,16,4,21,0
Lower Kalskag,1993,6/27/2014,23,21,0,0
Lower Kalskag,1993,6/28/2014,25,4,9,0
Lower Kalskag,1993,6/30/2014,5,4,2,0
Lower Kalskag,1993,7/1/2014,0,5,6,0
Lower Kalskag,1993,7/9/2014,1,3,2,0
Lower Kalskag,1993,7/11/2014,0,1,0,0
Lower Kalskag,1993,7/12/2014,1,24,3,0
Lower Kalskag,1993,7/13/2014,0,2,0,0
Lower Kalskag,1993,7/15/2014,0,0,1,0
Lower Kalskag,1993,7/16/2014,0,0,3,0
Lower Kalskag,1993,7/17/2014,0,0,4,0
Lower Kalskag,1993,7/18/2014,0,0,2,0
Lower Kalskag,1993,7/20/2014,0,0,0,1
Lower Kalskag,1993,7/21/2014,0,0,0,1
Lower Kalskag,1993,7/22/2014,0,0,0,4
Lower Kalskag,1993,7/23/2014,0,0,0,6
Lower Kalskag,1993,7/24/2014,0,0,0,2
Lower Kalskag,1993,7/25/2014,0,0,0,1
Lower Kalskag,1993,7/26/2014,0,0,1,0
Lower Kalskag,1993,7/27/2014,0,0,0,3
Lower Kalskag,1993,7/28/2014,0,0,0,1
Lower Kalskag,1993,7/30/2014,0,0,2,0
Lower Kalskag,1993,7/31/2014,0,0,0,1
Lower Kalskag,1993,8/1/2014,0,0,0,1
Lower Kalskag,1993,8/2/2014,0,0,2,0
Lower Kalskag,1993,8/4/2014,0,0,0,1
Lower Kalskag,1993,8/6/2014,0,0,0,2
Lower Kalskag,1993,8/9/2014,0,0,0,3
Lower Kalskag,1993,8/10/2014,0,0,0,2
Lower Kalskag,1993,8/11/2014,0,0,0,1
Lower Kalskag,1993,8/13/2014,0,0,0,3
Lower Kalskag,1993,8/15/2014,0,0,0,3
Lower Kalskag,1993,8/19/2014,0,0,0,1
Lower Kalskag,1993,8/21/2014,0,0,0,2
Lower Kalskag,1993,8/22/2014,0,0,0,3
Lower Kalskag,1993,8/23/2014,0,0,0,6
Lower Kalskag,1993,8/24/2014,0,0,0,2
Lower Kalskag,1993,8/25/2014,0,0,0,1
Lower Kalskag,1993,8/26/2014,0,0,0,1
Lower Kalskag,1993,8/27/2014,0,0,0,3
Lower Kalskag,1993,8/28/2014,0,0,0,6
Lower Kalskag,1993,9/12/2014,0,0,0,2
Lower Kalskag,1993,9/20/2014,0,0,0,1
Lower Kalskag,1994,5/26/2014,1,0,0,0
Lower Kalskag,1994,5/27/2014,5,0,0,0
Lower Kalskag,1994,5/29/2014,4,1,0,0
Lower Kalskag,1994,5/30/2014,10,0,0,0
Lower Kalskag,1994,5/31/2014,11,0,0,0
Lower Kalskag,1994,6/1/2014,12,1,0,0
Lower Kalskag,1994,6/2/2014,25,5,0,0
Lower Kalskag,1994,6/3/2014,11,7,0,0
Lower Kalskag,1994,6/4/2014,12,5,0,0
Lower Kalskag,1994,6/5/2014,22,15,0,0
Lower Kalskag,1994,6/6/2014,23,7,0,0
Lower Kalskag,1994,6/7/2014,33,6,0,0
Lower Kalskag,1994,6/8/2014,40,21,0,0
Lower Kalskag,1994,6/9/2014,90,36,0,0
Lower Kalskag,1994,6/10/2014,101,31,0,0
Lower Kalskag,1994,6/11/2014,56,27,0,0
Lower Kalskag,1994,6/12/2014,113,22,2,0
Lower Kalskag,1994,6/13/2014,109,41,0,0
Lower Kalskag,1994,6/14/2014,111,40,0,0
Lower Kalskag,1994,6/15/2014,179,33,2,0
Lower Kalskag,1994,6/16/2014,155,29,4,0
Lower Kalskag,1994,6/17/2014,164,33,5,0
Lower Kalskag,1994,6/18/2014,248,52,23,0
Lower Kalskag,1994,6/19/2014,157,10,7,0
Lower Kalskag,1994,6/20/2014,184,9,16,0
Lower Kalskag,1994,6/21/2014,79,17,22,0
Lower Kalskag,1994,6/22/2014,48,35,13,0
Lower Kalskag,1994,6/23/2014,38,26,0,0
Lower Kalskag,1994,6/24/2014,1,0,0,0
Lower Kalskag,1994,6/26/2014,14,0,0,0
Lower Kalskag,1994,6/27/2014,18,45,29,0
Lower Kalskag,1994,6/28/2014,30,116,124,0
Lower Kalskag,1994,6/29/2014,19,81,86,0
Lower Kalskag,1994,6/30/2014,24,21,37,0
Lower Kalskag,1994,7/1/2014,16,12,33,0
Lower Kalskag,1994,7/2/2014,17,35,29,0
Lower Kalskag,1994,7/3/2014,41,38,51,0
Lower Kalskag,1994,7/4/2014,3,27,23,0
Lower Kalskag,1994,7/5/2014,0,18,3,0
Lower Kalskag,1994,7/6/2014,10,19,11,0
Lower Kalskag,1994,7/7/2014,14,0,0,0
Lower Kalskag,1994,7/9/2014,6,47,2,0
Lower Kalskag,1994,7/10/2014,34,92,25,0
Lower Kalskag,1994,7/11/2014,0,10,14,0
Lower Kalskag,1994,7/12/2014,0,3,1,0
Lower Kalskag,1994,7/13/2014,0,27,6,0
Lower Kalskag,1994,7/15/2014,0,9,3,0
Lower Kalskag,1994,7/16/2014,1,8,0,0
Lower Kalskag,1994,7/17/2014,1,15,1,0
Lower Kalskag,1994,7/18/2014,1,34,0,0
Lower Kalskag,1994,7/19/2014,0,46,0,0
Lower Kalskag,1994,7/27/2014,0,0,7,0
Lower Kalskag,1994,8/4/2014,0,2,0,30
Lower Kalskag,1995,5/20/2014,1,0,0,0
Lower Kalskag,1995,5/22/2014,1,0,0,0
Lower Kalskag,1995,5/23/2014,3,0,0,0
Lower Kalskag,1995,5/25/2014,5,0,0,0
Lower Kalskag,1995,5/26/2014,7,0,0,0
Lower Kalskag,1995,5/27/2014,5,0,0,0
Lower Kalskag,1995,5/28/2014,7,0,0,0
Lower Kalskag,1995,5/29/2014,8,0,0,0
Lower Kalskag,1995,5/30/2014,16,0,0,0
Lower Kalskag,1995,5/31/2014,15,0,0,0
Lower Kalskag,1995,6/1/2014,23,0,0,0
Lower Kalskag,1995,6/2/2014,10,0,0,0
Lower Kalskag,1995,6/3/2014,18,0,0,0
Lower Kalskag,1995,6/4/2014,29,0,0,0
Lower Kalskag,1995,6/5/2014,49,1,2,0
Lower Kalskag,1995,6/6/2014,29,2,6,0
Lower Kalskag,1995,6/7/2014,75,9,5,0
Lower Kalskag,1995,6/8/2014,37,7,2,0
Lower Kalskag,1995,6/9/2014,72,17,8,0
Lower Kalskag,1995,6/10/2014,86,11,0,0
Lower Kalskag,1995,6/11/2014,116,5,2,0
Lower Kalskag,1995,6/12/2014,124,16,3,0
Lower Kalskag,1995,6/13/2014,111,30,14,0
Lower Kalskag,1995,6/14/2014,163,20,8,0
Lower Kalskag,1995,6/15/2014,132,16,7,0
Lower Kalskag,1995,6/16/2014,153,57,15,0
Lower Kalskag,1995,6/17/2014,159,45,3,0
Lower Kalskag,1995,6/18/2014,191,39,4,0
Lower Kalskag,1995,6/19/2014,130,30,5,0
Lower Kalskag,1995,6/20/2014,125,17,3,0
Lower Kalskag,1995,6/21/2014,95,13,10,0
Lower Kalskag,1995,6/22/2014,104,41,11,0
Lower Kalskag,1995,6/23/2014,38,37,1,0
Lower Kalskag,1995,6/24/2014,78,59,4,0
Lower Kalskag,1995,6/26/2014,50,21,10,0
Lower Kalskag,1995,6/27/2014,13,5,1,0
Lower Kalskag,1995,6/28/2014,12,43,11,0
Lower Kalskag,1995,6/29/2014,5,0,0,0
Lower Kalskag,1995,6/30/2014,34,75,7,0
Lower Kalskag,1995,7/7/2014,10,17,4,0
Lower Kalskag,1995,7/19/2014,0,8,1,0
Lower Kalskag,1995,7/24/2014,0,2,0,0
Lower Kalskag,1995,7/26/2014,0,10,0,7
Lower Kalskag,1995,7/27/2014,0,80,0,5
Lower Kalskag,1995,7/28/2014,0,80,0,10
Lower Kalskag,1995,9/22/2014,0,0,0,1
Lower Kalskag,1995,9/25/2014,0,0,0,1
Lower Kalskag,1995,9/29/2014,0,0,0,1
Lower Kalskag,1996,5/28/2014,4,0,0,0
Lower Kalskag,1996,5/29/2014,4,0,0,0
Lower Kalskag,1996,5/30/2014,7,0,0,0
Lower Kalskag,1996,5/31/2014,21,0,0,0
Lower Kalskag,1996,6/1/2014,22,0,0,0
Lower Kalskag,1996,6/2/2014,15,0,0,0
Lower Kalskag,1996,6/3/2014,27,6,2,0
Lower Kalskag,1996,6/4/2014,19,16,8,0
Lower Kalskag,1996,6/5/2014,22,36,6,0
Lower Kalskag,1996,6/6/2014,26,48,12,0
Lower Kalskag,1996,6/7/2014,37,30,18,0
Lower Kalskag,1996,6/8/2014,12,0,0,0
Lower Kalskag,1996,6/9/2014,12,0,0,0
Lower Kalskag,1996,6/10/2014,60,71,16,0
Lower Kalskag,1996,6/11/2014,78,73,19,0
Lower Kalskag,1996,6/12/2014,89,82,19,0
Lower Kalskag,1996,6/13/2014,85,93,31,0
Lower Kalskag,1996,6/14/2014,108,59,14,0
Lower Kalskag,1996,6/15/2014,23,3,1,0
Lower Kalskag,1996,6/16/2014,71,38,12,0
Lower Kalskag,1996,6/17/2014,38,28,11,0
Lower Kalskag,1996,6/18/2014,15,2,5,0
Lower Kalskag,1996,6/19/2014,58,21,15,0
Lower Kalskag,1996,6/20/2014,52,26,8,0
Lower Kalskag,1996,6/21/2014,44,1,3,0
Lower Kalskag,1996,6/22/2014,18,7,0,0
Lower Kalskag,1996,6/23/2014,0,15,0,0
Lower Kalskag,1996,6/24/2014,2,0,1,0
Lower Kalskag,1996,6/25/2014,1,22,14,0
Lower Kalskag,1996,6/26/2014,6,7,15,33
Lower Kalskag,1996,6/27/2014,10,1,6,19
Lower Kalskag,1996,6/28/2014,16,69,22,22
Lower Kalskag,1996,6/29/2014,6,114,18,0
Lower Kalskag,1996,6/30/2014,1,8,99,0
Lower Kalskag,1996,7/1/2014,30,16,34,0
Lower Kalskag,1996,7/2/2014,15,27,2,0
Lower Kalskag,1996,7/3/2014,26,25,13,0
Lower Kalskag,1996,7/4/2014,6,11,6,0
Lower Kalskag,1996,7/5/2014,13,30,10,0
Lower Kalskag,1996,7/7/2014,0,15,10,0
Lower Kalskag,1996,7/8/2014,5,29,37,0
Lower Kalskag,1996,7/9/2014,0,55,0,0
Lower Kalskag,1996,7/12/2014,0,22,0,0
Lower Kalskag,1996,7/14/2014,0,14,0,7
Lower Kalskag,1996,7/15/2014,0,9,0,12
Lower Kalskag,1996,7/16/2014,0,25,0,22
Lower Kalskag,1996,7/17/2014,0,21,0,0
Lower Kalskag,1996,7/18/2014,0,12,0,0
Lower Kalskag,1997,5/24/2014,1,0,0,0
Lower Kalskag,1997,5/27/2014,2,0,0,0
Lower Kalskag,1997,5/28/2014,3,0,0,0
Lower Kalskag,1997,5/29/2014,4,0,0,0
Lower Kalskag,1997,5/30/2014,2,0,0,0
Lower Kalskag,1997,5/31/2014,2,0,0,0
Lower Kalskag,1997,6/1/2014,3,0,0,0
Lower Kalskag,1997,6/2/2014,4,0,0,0
Lower Kalskag,1997,6/3/2014,2,0,0,0
Lower Kalskag,1997,6/4/2014,1,0,0,0
Lower Kalskag,1997,6/6/2014,6,0,0,0
Lower Kalskag,1997,6/7/2014,10,0,0,0
Lower Kalskag,1997,6/8/2014,10,0,0,0
Lower Kalskag,1997,6/9/2014,15,2,7,0
Lower Kalskag,1997,6/10/2014,40,4,4,0
Lower Kalskag,1997,6/11/2014,46,5,3,0
Lower Kalskag,1997,6/12/2014,15,2,5,0
Lower Kalskag,1997,6/13/2014,40,4,2,0
Lower Kalskag,1997,6/14/2014,49,3,4,0
Lower Kalskag,1997,6/15/2014,101,6,7,0
Lower Kalskag,1997,6/16/2014,40,5,13,0
Lower Kalskag,1997,6/17/2014,44,1,7,0
Lower Kalskag,1997,6/18/2014,62,5,9,0
Lower Kalskag,1997,6/19/2014,82,5,10,0
Lower Kalskag,1997,6/20/2014,82,12,18,0
Lower Kalskag,1997,6/21/2014,80,10,24,0
Lower Kalskag,1997,6/22/2014,63,20,37,0
Lower Kalskag,1997,6/23/2014,10,1,33,0
Lower Kalskag,1997,6/24/2014,8,14,22,0
Lower Kalskag,1997,6/26/2014,3,5,9,0
Lower Kalskag,1997,6/27/2014,9,0,0,0
Lower Kalskag,1997,6/29/2014,0,4,12,0
Lower Kalskag,1997,6/30/2014,0,3,0,0
Lower Kalskag,1997,9/10/2014,0,0,0,10
Lower Kalskag,1997,9/13/2014,0,0,0,10
Lower Kalskag,1998,5/23/2014,1,0,0,0
Lower Kalskag,1998,5/26/2014,2,0,0,0
Lower Kalskag,1998,6/3/2014,1,0,0,0
Lower Kalskag,1998,6/4/2014,1,0,0,0
Lower Kalskag,1998,6/5/2014,5,0,0,0
Lower Kalskag,1998,6/6/2014,1,0,0,0
Lower Kalskag,1998,6/7/2014,2,0,0,0
Lower Kalskag,1998,6/8/2014,5,0,0,0
Lower Kalskag,1998,6/9/2014,7,0,1,0
Lower Kalskag,1998,6/10/2014,3,0,0,0
Lower Kalskag,1998,6/11/2014,0,2,0,0
Lower Kalskag,1998,6/12/2014,3,2,1,0
Lower Kalskag,1998,6/13/2014,14,5,1,0
Lower Kalskag,1998,6/14/2014,9,6,5,0
Lower Kalskag,1998,6/15/2014,5,3,3,0
Lower Kalskag,1998,6/16/2014,17,6,1,0
Lower Kalskag,1998,6/17/2014,28,5,4,0
Lower Kalskag,1998,6/18/2014,47,11,2,0
Lower Kalskag,1998,6/19/2014,24,4,2,0
Lower Kalskag,1998,6/20/2014,33,6,0,0
Lower Kalskag,1998,6/21/2014,43,3,1,0
Lower Kalskag,1998,6/22/2014,56,5,9,0
Lower Kalskag,1998,6/23/2014,28,10,9,0
Lower Kalskag,1998,6/24/2014,89,19,12,0
Lower Kalskag,1998,6/25/2014,26,11,14,0
Lower Kalskag,1998,6/26/2014,28,1,22,0
Lower Kalskag,1998,6/27/2014,47,26,34,0
Lower Kalskag,1998,6/28/2014,17,13,5,0
Lower Kalskag,1998,6/29/2014,19,18,13,0
Lower Kalskag,1998,6/30/2014,9,4,5,0
Lower Kalskag,1998,7/1/2014,4,3,2,0
Lower Kalskag,1998,7/2/2014,9,7,3,0
Lower Kalskag,1998,7/3/2014,12,8,4,0
Lower Kalskag,1998,7/4/2014,8,0,3,0
Lower Kalskag,1998,7/5/2014,18,15,11,0
Lower Kalskag,1998,7/6/2014,2,5,0,0
Lower Kalskag,1998,7/7/2014,5,7,2,0
Lower Kalskag,1998,7/16/2014,2,9,1,0
Lower Kalskag,1998,7/17/2014,3,4,0,0
Lower Kalskag,1998,7/19/2014,3,3,1,0
Lower Kalskag,1998,7/21/2014,1,0,0,0
Lower Kalskag,1998,7/24/2014,1,1,0,1
Lower Kalskag,1998,7/26/2014,0,1,1,1
Lower Kalskag,1998,8/10/2014,0,1,0,24
Lower Kalskag,1998,8/11/2014,0,2,0,26
Lower Kalskag,1998,8/12/2014,0,2,0,13
Lower Kalskag,1998,8/13/2014,0,1,0,32
Lower Kalskag,1998,8/14/2014,0,2,0,14
Lower Kalskag,1998,8/15/2014,0,2,0,6
Lower Kalskag,1998,8/17/2014,0,3,0,40
Lower Kalskag,1999,5/25/2014,1,0,0,0
Lower Kalskag,1999,5/27/2014,1,0,0,0
Lower Kalskag,1999,6/5/2014,1,0,0,0
Lower Kalskag,1999,6/6/2014,1,0,0,0
Lower Kalskag,1999,6/7/2014,1,0,0,0
Lower Kalskag,1999,6/8/2014,1,0,0,0
Lower Kalskag,1999,6/12/2014,1,0,0,0
Lower Kalskag,1999,6/13/2014,4,2,0,0
Lower Kalskag,1999,6/14/2014,14,6,0,0
Lower Kalskag,1999,6/15/2014,13,3,1,0
Lower Kalskag,1999,6/16/2014,20,17,9,0
Lower Kalskag,1999,6/17/2014,26,4,0,0
Lower Kalskag,1999,6/18/2014,58,15,16,0
Lower Kalskag,1999,6/19/2014,51,14,3,0
Lower Kalskag,1999,6/20/2014,48,19,21,0
Lower Kalskag,1999,6/21/2014,54,29,23,0
Lower Kalskag,1999,6/22/2014,55,24,22,0
Lower Kalskag,1999,6/23/2014,20,4,2,0
Lower Kalskag,1999,6/24/2014,28,24,12,0
Lower Kalskag,1999,6/25/2014,44,15,11,0
Lower Kalskag,1999,6/26/2014,30,0,0,0
Lower Kalskag,1999,6/27/2014,6,0,3,0
Lower Kalskag,1999,6/28/2014,10,16,8,0
Lower Kalskag,1999,6/29/2014,14,16,9,0
Lower Kalskag,1999,6/30/2014,27,5,5,0
Lower Kalskag,1999,7/1/2014,11,9,2,0
Lower Kalskag,1999,7/2/2014,32,0,1,0
Lower Kalskag,1999,7/5/2014,6,1,1,0
Lower Kalskag,1999,7/6/2014,7,0,2,0
Lower Kalskag,1999,7/8/2014,9,3,3,0
Lower Kalskag,1999,7/9/2014,5,5,5,0
Lower Kalskag,1999,7/10/2014,1,3,1,0
Lower Kalskag,1999,7/12/2014,4,1,2,0
Lower Kalskag,1999,7/13/2014,4,1,1,0
Lower Kalskag,1999,7/14/2014,0,2,8,0
Lower Kalskag,2000,6/3/2014,1,0,0,0
Lower Kalskag,2000,6/4/2014,1,0,0,0
Lower Kalskag,2000,6/5/2014,2,0,0,0
Lower Kalskag,2000,6/6/2014,3,0,0,0
Lower Kalskag,2000,6/7/2014,7,0,0,0
Lower Kalskag,2000,6/8/2014,2,0,1,0
Lower Kalskag,2000,6/9/2014,2,0,0,0
Lower Kalskag,2000,6/10/2014,3,0,0,0
Lower Kalskag,2000,6/11/2014,9,0,0,0
Lower Kalskag,2000,6/12/2014,7,1,0,0
Lower Kalskag,2000,6/13/2014,9,0,3,0
Lower Kalskag,2000,6/14/2014,11,3,3,0
Lower Kalskag,2000,6/15/2014,25,5,3,0
Lower Kalskag,2000,6/16/2014,8,1,1,0
Lower Kalskag,2000,6/17/2014,15,0,4,0
Lower Kalskag,2000,6/18/2014,17,6,1,0
Lower Kalskag,2000,6/19/2014,42,7,8,0
Lower Kalskag,2000,6/20/2014,26,3,2,0
Lower Kalskag,2000,6/21/2014,46,5,10,0
Lower Kalskag,2000,6/22/2014,25,11,10,0
Lower Kalskag,2000,6/23/2014,7,0,3,0
Lower Kalskag,2000,6/24/2014,21,52,15,0
Lower Kalskag,2000,6/25/2014,23,8,6,0
Lower Kalskag,2000,6/26/2014,1,3,6,0
Lower Kalskag,2000,6/27/2014,46,27,35,0
Lower Kalskag,2000,6/29/2014,8,6,0,0
Lower Kalskag,2000,6/30/2014,12,6,0,0
Lower Kalskag,2000,7/1/2014,4,34,4,0
Lower Kalskag,2000,7/3/2014,2,0,2,0
Lower Kalskag,2000,7/4/2014,0,0,1,1
Lower Kalskag,2000,7/6/2014,0,1,7,0
Lower Kalskag,2000,7/7/2014,1,17,1,0
Lower Kalskag,2001,6/2/2014,2,0,0,0
Lower Kalskag,2001,6/6/2014,7,2,0,0
Lower Kalskag,2001,6/7/2014,10,0,0,0
Lower Kalskag,2001,6/8/2014,12,0,0,0
Lower Kalskag,2001,6/9/2014,10,0,1,0
Lower Kalskag,2001,6/13/2014,49,19,11,0
Lower Kalskag,2001,6/14/2014,68,9,16,0
Lower Kalskag,2001,6/15/2014,123,27,15,0
Lower Kalskag,2001,6/16/2014,86,18,11,0
Lower Kalskag,2001,6/20/2014,99,19,17,0
Lower Kalskag,2001,6/21/2014,111,26,48,0
Lower Kalskag,2001,6/22/2014,98,37,37,0
Lower Kalskag,2001,6/23/2014,77,31,21,0
Lower Kalskag,2001,6/27/2014,31,78,95,0
Lower Kalskag,2001,6/28/2014,15,66,68,0
Lower Kalskag,2001,6/29/2014,33,42,24,0
Lower Kalskag,2001,6/30/2014,21,45,14,0
Lower Kalskag,2001,7/5/2014,9,72,3,0
Lower Kalskag,2001,7/6/2014,11,13,0,0
Lower Kalskag,2001,7/7/2014,6,40,4,0
Lower Kalskag,2001,7/19/2014,4,7,0,0
Lower Kalskag,2001,7/20/2014,11,10,5,0
Lower Kalskag,2001,7/25/2014,0,6,4,0
Lower Kalskag,2001,7/26/2014,0,45,0,2
Lower Kalskag,2001,7/27/2014,0,29,0,4
Lower Kalskag,2001,8/1/2014,4,18,0,0
Lower Kalskag,2001,8/2/2014,3,16,0,20
Lower Kalskag,2001,8/3/2014,7,15,0,14
Lower Kalskag,2001,8/8/2014,0,0,0,12
Lower Kalskag,2001,8/9/2014,0,1,4,26
Lower Kalskag,2001,8/10/2014,0,0,0,17
Lower Kalskag,2001,8/15/2014,0,4,0,0
Lower Kalskag,2001,8/16/2014,0,11,3,1
Lower Kalskag,2001,8/17/2014,0,15,0,0
Lower Kalskag,2001,8/24/2014,0,0,0,7
Lower Kalskag,2001,8/28/2014,0,0,0,4
Lower Kalskag,2001,9/18/2014,0,2,0,2
Lower Kalskag,2001,9/25/2014,0,0,0,2
Lower Kalskag,2001,9/27/2014,0,0,0,3
Lower Kalskag,2002,5/31/2014,2,0,0,0
Lower Kalskag,2002,6/1/2014,5,0,0,0
Lower Kalskag,2002,6/2/2014,1,0,0,0
Lower Kalskag,2002,6/3/2014,2,0,0,0
Lower Kalskag,2002,6/4/2014,1,0,0,0
Lower Kalskag,2002,6/5/2014,13,4,0,0
Lower Kalskag,2002,6/6/2014,16,3,0,0
Lower Kalskag,2002,6/7/2014,17,3,0,0
Lower Kalskag,2002,6/8/2014,6,1,0,0
Lower Kalskag,2002,6/9/2014,9,2,0,0
Lower Kalskag,2002,6/12/2014,29,25,11,0
Lower Kalskag,2002,6/13/2014,38,39,2,0
Lower Kalskag,2002,6/14/2014,49,28,6,0
Lower Kalskag,2002,6/15/2014,66,31,13,0
Lower Kalskag,2002,6/18/2014,31,3,5,0
Lower Kalskag,2002,6/19/2014,39,27,6,0
Lower Kalskag,2002,6/20/2014,93,35,30,0
Lower Kalskag,2002,6/21/2014,99,38,16,0
Lower Kalskag,2002,6/22/2014,88,41,5,0
Lower Kalskag,2002,6/24/2014,1,0,0,0
Lower Kalskag,2002,6/26/2014,31,47,7,0
Lower Kalskag,2002,6/27/2014,36,71,8,0
Lower Kalskag,2002,6/28/2014,20,52,5,0
Lower Kalskag,2002,6/29/2014,4,46,5,0
Lower Kalskag,2002,7/2/2014,2,46,0,0
Lower Kalskag,2002,7/4/2014,0,22,0,0
Lower Kalskag,2002,7/7/2014,0,19,0,0
Lower Kalskag,2002,7/12/2014,0,26,0,0
Lower Kalskag,2002,7/13/2014,0,8,0,0
Lower Kalskag,2002,8/4/2014,0,2,0,11
Lower Kalskag,2002,8/5/2014,0,3,0,14
Lower Kalskag,2002,8/6/2014,0,2,0,15
Lower Kalskag,2002,8/24/2014,0,0,0,11
Lower Kalskag,2002,8/27/2014,0,0,0,15
Lower Kalskag,2003,5/27/2014,1,0,0,0
Lower Kalskag,2003,5/28/2014,3,0,0,0
Lower Kalskag,2003,5/29/2014,5,0,0,0
Lower Kalskag,2003,5/30/2014,5,0,0,0
Lower Kalskag,2003,5/31/2014,1,0,0,0
Lower Kalskag,2003,6/1/2014,6,0,0,0
Lower Kalskag,2003,6/2/2014,6,0,0,0
Lower Kalskag,2003,6/3/2014,0,0,0,0
Lower Kalskag,2003,6/4/2014,9,0,0,0
Lower Kalskag,2003,6/5/2014,4,0,0,0
Lower Kalskag,2003,6/6/2014,10,0,0,0
Lower Kalskag,2003,6/7/2014,5,0,0,0
Lower Kalskag,2003,6/11/2014,4,0,0,0
Lower Kalskag,2003,6/12/2014,11,3,0,0
Lower Kalskag,2003,6/13/2014,29,2,1,0
Lower Kalskag,2003,6/14/2014,17,0,1,0
Lower Kalskag,2003,6/18/2014,120,17,25,0
Lower Kalskag,2003,6/19/2014,41,4,13,0
Lower Kalskag,2003,6/20/2014,33,9,10,0
Lower Kalskag,2003,6/21/2014,157,43,36,0
Lower Kalskag,2003,6/25/2014,89,63,15,0
Lower Kalskag,2003,6/26/2014,15,24,33,0
Lower Kalskag,2003,6/27/2014,7,3,0,0
Lower Kalskag,2003,6/28/2014,61,19,14,0
Lower Kalskag,2003,7/1/2014,18,12,0,0
Lower Kalskag,2003,7/2/2014,10,17,0,0
Lower Kalskag,2003,7/3/2014,15,11,0,0
Lower Kalskag,2003,7/8/2014,10,11,4,0
Lower Kalskag,2003,7/9/2014,16,23,17,0
Lower Kalskag,2003,7/10/2014,7,11,16,0
Lower Kalskag,2003,7/15/2014,0,13,0,0
Lower Kalskag,2004,5/27/2014,2,0,0,0
Lower Kalskag,2004,6/3/2014,1,0,0,0
Lower Kalskag,2004,6/4/2014,1,0,0,0
Lower Kalskag,2004,6/5/2014,1,0,0,0
Lower Kalskag,2004,6/6/2014,1,0,0,0
Lower Kalskag,2004,6/7/2014,5,0,0,0
Lower Kalskag,2004,6/8/2014,3,0,0,0
Lower Kalskag,2004,6/9/2014,5,0,0,0
Lower Kalskag,2004,6/10/2014,13,0,0,0
Lower Kalskag,2004,6/11/2014,21,1,0,0
Lower Kalskag,2004,6/12/2014,16,2,0,0
Lower Kalskag,2004,6/16/2014,20,2,0,0
Lower Kalskag,2004,6/17/2014,37,0,3,0
Lower Kalskag,2004,6/18/2014,38,0,2,0
Lower Kalskag,2004,6/19/2014,37,8,3,0
Lower Kalskag,2004,6/20/2014,14,10,3,0
Lower Kalskag,2004,6/21/2014,29,31,2,0
Lower Kalskag,2004,6/22/2014,15,4,7,0
Lower Kalskag,2004,6/23/2014,12,0,0,0
